"age_kyrBP","eccentricity","obliquity_deg","perihelion_deg","precession_esinw"
49,0.01438542972374082,24.434632277660523,61.51062439300581,0.012643434417583815
50,0.0146001517521174,24.411342083252862,47.95068497613979,0.01084161458486885
51,0.01495811462087483,24.36437058929351,34.64632361827029,0.008503823755230362
52,0.01521682889678969,24.294994883727423,20.849936733807628,0.005415997851917353
53,0.01557127969134769,24.205222992887162,7.123111685415361,0.0019308659092858106
54,0.01596141810479995,24.097461358092023,353.3594652252676,-0.0018457767681697105
55,0.01633035381262972,23.974093208786336,339.1626244165968,-0.005808979548960281
56,0.01673939325491892,23.83823954366011,324.93241896637113,-0.009617488437163485
57,0.01715601193024059,23.69297171974431,310.79013533304624,-0.012988946065173708
58,0.01760548460320829,23.541300074605626,296.00750798574836,-0.015822693282700043
59,0.01804379776856427,23.38685387685435,281.4617086613805,-0.017683963397664235
60,0.01846916560122828,23.232914066893972,266.65054052380736,-0.0184376157159259
61,0.01898250418629093,23.082611293267146,251.6302715379263,-0.01801520604972464
62,0.01941667017462517,22.93938242737353,236.54249878901663,-0.016199230619450427
63,0.01986341171338033,22.806241518615458,221.3265137295523,-0.013116788951310708
64,0.0203886121588374,22.685748051299026,205.9326500817547,-0.00891623230059569
65,0.0208222635041623,22.580616536075855,190.53013460303924,-0.003805323652322979
66,0.02131114776349266,22.49288582697002,174.82178335158426,0.001923415204268292
67,0.02179316348650421,22.424063881820825,159.31735173607336,0.0076971608228179915
68,0.02229379513441951,22.375478867905212,143.4997136232575,0.013260946922101963
69,0.02277684159528877,22.347977887885644,127.66186210210238,0.018030840440419908
70,0.02327956077863069,22.341463145867248,111.9389993328635,0.02159370523817926
71,0.02379018969017846,22.355996204781594,96.01068826994332,0.023659400237783193
72,0.02434509161664958,22.390726809235893,80.09280613485258,0.023982051075048128
73,0.02480792650479997,22.444468305117248,64.27898478210751,0.022349905079266964
74,0.02540805301870616,22.51573703757692,48.375468345139275,0.01899286915854477
75,0.02595171402273105,22.602841809508938,32.467961873501245,0.013931604776250162
76,0.02647004347535988,22.703515790645696,16.671214625464117,0.007593706855021675
77,0.02707834961129913,22.81579812877982,0.8170182653245331,0.0003861149401428359
78,0.02764603433965626,22.937271116101133,345.0786018315754,-0.0071186792918132985
79,0.02820949831209058,23.065458651933895,329.2218767278945,-0.014435219442376452
80,0.02880468109552461,23.198028566813864,313.58130220131596,-0.020866020885667497
81,0.0294040913770163,23.332520286827,297.89092620874715,-0.025988504004079042
82,0.02998667766318493,23.46621262251818,282.11387843214607,-0.029318947319928037
83,0.03058106631011322,23.596839580569423,266.58964720213226,-0.030526910163243635
84,0.03115824113748566,23.721936472887794,250.91740927028513,-0.029446042612169068
85,0.03179994635902416,23.838962804723497,235.27947773535652,-0.026137650554122656
86,0.03234670264173998,23.945843375374302,219.6946378592168,-0.0206597034094431
87,0.0329378863409665,24.040500472711056,204.11281235099315,-0.013456265432570514
88,0.03359751657285649,24.120894984227313,188.49361095648672,-0.004962323806867795
89,0.03410631007662696,24.185464261561595,172.89451838270926,0.004218828279348373
90,0.03474344262165345,24.232912214746133,157.27437879802167,0.01342203599625611
91,0.03531963259909553,24.261733947083776,141.71020207737067,0.021885431883640755
92,0.03587544240049541,24.271388907142594,125.96583318989923,0.029036412124969983
93,0.03644780966778919,24.261164421898055,110.34614896104286,0.03417380132307899
94,0.03699754977765579,24.230788330196354,94.6518200297412,0.036875677497956394
95,0.03753946239937783,24.180501708023815,78.79324527060966,0.03682366930785893
96,0.03808712831726919,24.11089224746746,63.04638927524879,0.033949868433150864
97,0.0385531081651202,24.022667155506735,47.13061069130169,0.02825582258061349
98,0.03914251040961909,23.91764166128468,31.19786823840859,0.020275631886185266
99,0.03958464147629635,23.797559766659646,15.166795091333928,0.010356524754808097
100,0.04006000253845324,23.664678666576,359.07014670693354,-0.0006501053038830341
101,0.04056261315699817,23.522008672117174,342.9546479834857,-0.011890060726972287
102,0.04096479261708854,23.37269469368728,326.66407905500216,-0.02251206701255813
103,0.04137760136484222,23.220086546788423,310.3071123166245,-0.031554063744418874
104,0.04176883083907746,23.068229637486414,293.98568520896004,-0.03816196900741471
